Collect    ,Sampling,DO  ,TEMP,pH   ,NO2+NO3,NH3_N ,TKN  ,Tot P,SO4   ,SO4   ,TDS,SS  ,VSS ,TURB,ALK,CL   ,F    ,TOC ,Phenol,CN   ,CN-WAD,FOG,RADIOCHEM,RADIOCHEM,FEC_COL,E COLI,Chloroph,Chlorophyll-A,As tot,As sol,Ba tot,Ba sol,B tot,B sol,Cd tot,Cd sol,Ca tot,Ca sol,Cr tot,Cr sol,Cr6   ,Cu tot,Cu sol,Fe tot,Fe sol,Pb tot,Pb sol,Mg tot,Mg sol,Mn tot,Mn tot,Mn sol,Hg tot,Hg sol,Ni tot,Ni sol,Se tot,Se sol,Ag tot,Ag sol,Zn tot,Zn sol,Hg LL,Benzene,Ethylbenzene,Toluene,Xylenes (total),m- and/or p-Xylenes,o-Xylene
2009-05-26 00:00:00,WW_50,8.1,24.3,8.25,0.0,0.0,0.97,0.0,59.55,,344.0,8.0,0.0,3.05,101.0,78.0,0.33,3.9,0.0,0.0,0.0,,<1.76,<5.11,20.0,,7.2,V,0.0,0.0,0.0349,0.0358,0.224,0.231,0.0,0.0,37.55,38.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.42,11.573,0.0508,,0.0095,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,<2,<2,<2,<3,<3,<3
2009-05-26 00:00:00,WW_86,5.2,17.2,7.39,8.58,0.68,1.76,0.0,160.4,,774.0,8.0,0.0,5.69,204.0,153.0,0.74,6.1,0.0,0.0,0.0,0.0,,,310.0,,2.9,V,0.0,0.0,0.0253,0.0223,0.301,0.319,0.0,0.0,83.03,83.85,0.0,0.0,0.0,0.0,0.0,0.86,0.074,0.0,0.0,37.5,38.177,0.0462,,0.0439,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.012,,<2,<2,3.1,<3,<3,<3
2009-05-26 00:00:00,WW_55,8.2,18.8,8.0,0.95,0.14,0.91,0.0,105.05,,598.0,8.0,0.0,6.66,129.0,199.0,0.38,3.9,0.0,0.0,0.0,,1.44,5.84,9.0,,5.2,V,0.0,0.0,0.0383,0.0391,0.213,0.227,0.0,0.0,52.2,53.59,0.0,0.0,0.0,0.0,0.0,0.24,0.023,0.0,0.0,17.38,17.803,0.0274,,0.0077,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,<2,<2,<2,<3,<3,<3
2009-05-26 00:00:00,WW_56,7.9,19.2,7.7,1.812,0.36,1.49,0.0,113.81,,656.0,40.0,5.0,31.8,155.0,180.0,0.48,5.2,0.0,0.0,0.0,0.0,<3.62,6.19,40.0,,58.4,V,0.0,0.0,0.0443,0.0421,0.241,0.253,0.0,0.0,63.2,63.44,0.003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.93,22.978,0.061,,0.0288,0.0,,0.0,0.002,0.0,0.0,0.0,0.0,0.026,0.0,,<2,<2,<2,<3,<3,<3
2009-05-26 00:00:00,WW_76,7.3,16.9,7.3,5.65,0.4,1.55,1.2,106.12,,712.0,15.0,4.0,17.3,190.0,191.0,0.63,5.5,0.0,0.0,0.0,0.0,<2.05,9.72,670.0,,50.6,V,0.0,0.0,0.0297,0.026,0.245,0.249,0.0,0.0,73.47,77.16,0.0,0.0,0.0,0.0,0.0,0.58,0.04,0.0,0.0,26.37,27.434,0.0364,,0.0249,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.016,,<2,<2,<2,<3,<3,<3
2009-05-26 00:00:00,WW_57,4.9,16.7,7.7,2.934,0.17,0.34,0.0,196.28,,872.0,28.0,3.0,35.2,256.0,189.0,0.88,6.3,0.0,0.0,0.0,,<4.60,<6.13,380.0,330.0,8.3,V,0.0,0.0,0.0441,0.041,0.231,0.239,0.0,0.0,89.84,92.58,0.0028,0.0,0.0,0.0,0.0,1.02,0.034,0.0,0.0,34.98,35.883,0.2635,,0.1201,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.013,6.0,<2,<2,<2,<3,<3,<3
2009-05-26 00:00:00,WW_58,7.6,17.8,7.5,5.34,0.32,1.44,1.13,123.25,,740.0,17.0,3.0,16.9,198.0,190.0,0.71,5.4,0.0,0.0,0.0,0.0,,,480.0,470.0,40.4,V,0.0,0.0,0.0291,0.0275,0.235,0.245,0.0,0.0,74.16,74.91,0.0,0.0,0.0,0.0,0.0,0.43,0.043,0.0,0.0,27.09,27.252,0.0589,,0.0402,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.015,,<2,<2,<2,<3,<3,<3
2009-05-26 00:00:00,WW_54,7.9,16.9,6.7,12.398,0.0,1.42,2.17,184.85,,876.0,10.0,0.0,13.5,219.0,173.0,0.63,6.7,0.0,0.005,0.0,,<3.01,8.99,4200.0,4400.0,2.4,V,0.0,0.0,0.026,0.0266,0.3,0.316,0.0,0.0,85.6,91.58,0.0,0.0,0.0,0.0,0.0,0.32,0.067,0.0,0.0,33.14,34.947,0.0708,,0.068,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.037,1.69,<2,<2,<2,<3,<3,<3
2009-05-26 00:00:00,WW_97,6.7,16.8,7.71,5.765,0.1,1.42,1.25,190.15,,880.0,33.0,4.0,22.2,247.0,188.0,0.48,6.2,0.0,0.0,0.0,,2.63,12.0,2000.0,1100.0,5.0,V,0.0,0.0,0.0414,0.0376,0.244,0.256,0.0,0.0,89.6,96.13,0.0,0.0,0.0,0.0,0.0,1.21,0.044,0.0,0.0,37.73,39.205,0.1214,,0.0878,0.0,,0.0,0.002,0.0,0.0,0.0,0.0,0.029,0.015,10.2,<2,<2,<2,<3,<3,<3
2009-05-26 00:00:00,WW_52,6.9,16.4,7.8,5.589,0.3,1.64,0.6,131.96,,704.0,48.0,8.0,29.4,250.0,132.0,1.24,6.7,0.0,0.0,0.0,,<3.61,7.03,2900.0,2000.0,4.7,V,0.0,0.0,0.0447,0.0385,0.206,0.218,0.0,0.0,88.4,93.64,0.0,0.0,0.0,0.0,0.0,1.83,0.049,0.0,0.0,34.48,35.705,0.1333,,0.1132,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,5.36,<2,<2,<2,<3,<3,<3
2009-05-26 00:00:00,WW_59,7.0,18.6,7.41,3.982,0.29,1.73,1.29,147.93,,760.0,51.0,8.0,32.5,203.0,178.0,0.63,5.5,0.0,0.0,0.0,0.0,,,60.0,50.0,48.8,V,0.0,0.0,0.0367,0.0287,0.216,0.251,0.0,0.0,72.02,75.75,0.0049,0.0,0.0,0.0,0.0,1.51,0.029,0.0,0.0,28.19,28.855,0.0664,,0.0382,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,,<2,<2,<2,<3,<3,<3
2009-05-26 00:00:00,WW_43,5.8,19.7,7.43,4.292,0.36,1.33,1.39,113.97,,676.0,23.0,3.0,15.3,192.0,165.0,0.55,5.3,0.0,0.0,0.0,0.0,,,30.0,30.0,16.8,V,0.0,0.0,0.031,0.0285,0.198,0.235,0.0,0.0,70.02,74.59,0.0,0.0,0.0,0.0,0.0,0.77,0.032,0.0,0.0,26.37,28.333,0.0652,,0.0445,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.011,,<2,<2,<2,<3,<3,<3
2009-05-26 00:00:00,WW_92,5.2,23.0,7.4,6.873,0.36,1.43,0.9,98.7,,684.0,14.0,0.0,9.82,180.0,191.0,0.58,4.9,0.0,0.0,0.0,0.0,,,40.0,,13.8,V,0.0,0.0,0.025,0.0242,0.196,0.225,0.0,0.0,65.38,69.23,0.0,0.0,0.0,0.0,0.0,0.35,0.028,0.0,0.0,24.68,26.368,0.026,,0.019,0.0,,0.0,0.0024,0.0,0.0,0.0,0.0,0.023,0.014,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.025,0.003,0.001,0.045,0.01,0.01,0.002,0.3,0.1,0.0025,0.0025,10.0,0.01,0.01,0.1,0.02,0.015,0.02,0.35,0.02,0.003,,0.001,0.25,0.25,0.01,0.002,0.1,0.1,0.003,0.003,0.015,0.01,0.5,2.0,2.0,2.0,3.0,3.0,3.0
report limit,,1.0,,,0.1,0.1,0.2,0.25,2.0,,100.0,3.0,,1.0,15.0,10.0,0.2,1.0,5.0,0.005,0.004,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R = ,Soluble > Total; Total result not reported.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U = ,Sample mix up suspected.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V = ,Batch failed QA standard; analysis exempt from rerun.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
