Collect    ,Sampling,DO  ,TEMP,pH   ,NO2+NO3,NH3_N ,TKN  ,Tot P,SO4   ,TDS,SS  ,VSS ,TURB,ALK,CL   ,F    ,TOC ,Phenol,CN   ,CN-WAD,FOG,RADIOCHEM,RADIOCHEM,FEC_COL,E COLI,Chloroph,As tot,As sol,Ba tot,Ba sol,B tot,B sol,Cd tot,Cd sol,Ca tot,Ca sol,Cr tot,Cr sol,Cr6   ,Cu tot,Cu sol,Fe tot,Fe sol,Pb tot,Pb sol,Mg tot,Mg sol,Mn tot,Mn sol,Hg tot,Hg sol,Ni tot,Ni sol,Se tot,Se sol,Ag tot,Ag sol,Zn tot,Zn sol,Hg LL,Benzene,Ethylbenzene,Toluene,Xylenes (total),m- and/or p-Xylenes,o-Xylene
2007-10-22 00:00:00,WW_49,8.5,14.9,7.9,0.332,0.02,0.36,0.0,25.58,198.0,0.0,0.0,1.8,115.0,24.1,0.11,1.3,0.0,0.0,0.0007,,<4.16,4.15,<10,<10,0.7,0.0,0.0,0.0222,0.02,0.045,0.036,0.0,0.0,35.1,33.44,0.0006,0.0,0.0,0.002,0.0,0.21,0.0,0.005,0.0,11.41,10.905,0.0099,0.0042,0.0,,0.0,0.0,0.0,0.0,0.0007,0.0,0.039,0.0,0.0,,,,,,
2007-10-22 00:00:00,WW_50,7.3,15.2,7.9,0.036,0.02,0.87,0.06,42.09,284.0,6.0,0.0,4.5,102.0,66.2,0.28,4.7,0.0,0.0,0.0007,,<4.42,7.19,20.0,30.0,2.2,0.0,0.0,0.0327,0.03,0.201,0.186,0.0,0.0,31.63,29.06,0.0007,0.0,0.0,0.002,0.0,0.14,0.007,0.005,0.0,13.34,12.785,0.0529,0.0053,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0021,0.0,,,,,,
2007-10-22 00:00:00,WW_86,1.4,15.7,8.1,0.064,5.3,7.66,2.2,156.36,604.0,4.0,0.0,9.48,238.0,112.5,0.45,8.1,0.0,0.006,0.0008,0.0,,,1100.0,990.0,12.9,0.0,0.0,0.0236,0.0156,0.681,0.668,0.0,0.0,78.67,69.09,0.0013,0.0006,0.0,0.0,0.0,0.89,0.08,0.006,0.0,34.67,32.169,0.209,0.1813,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0242,,,,,,,
2007-10-22 00:00:00,WW_55,6.7,15.6,8.1,0.312,0.04,0.39,0.0,52.39,238.0,10.0,0.0,1.91,106.0,40.3,0.14,1.7,0.0,0.0,0.0,,<4.30,<4.18,<10,9.0,2.4,0.0,0.0,0.0253,0.0218,0.059,0.055,0.0,0.0,37.68,33.21,0.0011,0.0,0.0,0.0,0.0,0.51,0.0,0.006,0.0,12.52,11.275,0.0377,0.0099,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.004,0.702,,,,,,
2007-10-22 00:00:00,WW_56,7.1,16.4,8.0,0.592,0.15,0.7,0.15,44.79,260.0,41.0,4.0,36.3,110.0,46.3,0.16,1.8,0.0,0.0,0.0004,0.0,<4.46,5.92,40.0,40.0,6.0,0.0,0.0,0.0296,0.0233,0.063,0.059,0.0,0.0,38.8,33.5,0.0023,0.0,0.0,0.007,0.0,0.99,0.0,0.076,0.0,13.13,11.459,0.0355,0.0073,0.0,,0.002,0.0,0.0,0.0,0.0,0.0,0.025,0.0038,,,,,,,
2007-10-22 00:00:00,WW_76,5.5,18.6,7.7,4.931,0.2,1.36,1.23,96.22,438.0,20.0,0.0,16.8,139.0,90.9,0.46,4.5,0.0,0.003,0.001,0.0,<5.07,11.42,2700.0,2000.0,1.4,0.0,0.0,0.0211,0.0152,0.201,0.186,0.0,0.0,57.3,52.47,0.0027,0.0,0.0,0.004,0.0,0.68,0.038,0.01,0.0,22.13,20.809,0.0556,0.029,0.0,,0.003,0.0018,0.0,0.0,0.0,0.0,0.042,0.0189,,,,,,,
2007-10-22 00:00:00,WW_57,4.4,15.7,7.8,3.351,0.07,1.23,1.7,226.51,668.0,27.0,0.0,28.7,165.0,107.6,0.9,11.1,0.0,0.004,0.0016,,<5.59,9.4,450.0,,2.4,0.0,0.0,0.0311,0.0202,0.254,0.241,0.0,0.0,66.2,52.72,0.0036,0.0,0.0,0.026,0.0,1.33,0.029,0.01,0.0,25.3,21.432,0.1862,0.1292,0.0,,0.008,0.0008,0.0,0.0,0.0,0.0,0.049,0.0126,4.61,,,,,,
2007-10-22 00:00:00,WW_58,5.8,15.4,7.7,4.828,0.15,1.47,1.29,104.56,458.0,16.0,0.0,17.2,142.0,94.8,0.49,4.3,0.0,0.003,0.0019,0.0,,,2700.0,,2.0,0.0,0.0,0.02,0.0148,0.198,0.182,0.0,0.0,56.97,50.05,0.0022,0.0,0.0,0.004,0.0,0.61,0.022,0.008,0.0,21.27,19.505,0.0497,0.0317,0.0,,0.003,0.001,0.0,0.0,0.0,0.0,0.036,0.0153,,,,,,,
2007-10-22 00:00:00,WW_54,7.2,19.9,7.35,15.267,0.18,1.49,3.66,994.37,1918.0,4.0,0.0,2.8,151.0,136.8,0.44,5.1,0.0,0.006,0.0027,,<10.14,16.11,2800.0,,1.2,0.0,0.0,0.0217,0.0184,0.447,0.418,0.0,0.0,74.65,63.42,0.0007,0.0005,0.0,0.0,0.0,0.15,0.044,0.004,0.004,28.36,25.197,0.0489,0.0408,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0427,0.0,,,,,,
2007-10-22 00:00:00,WW_97,6.3,17.6,7.71,10.553,0.05,1.3,3.1,544.26,1102.0,22.0,0.0,22.3,159.0,131.9,0.38,4.8,0.0,0.0,0.0009,,<6.01,14.53,840.0,,3.3,0.0,0.0,0.0298,0.0197,0.307,0.281,0.0,0.0,71.06,56.29,0.0023,0.0,0.0,0.003,0.0,1.15,0.045,0.008,0.0042,28.31,23.244,0.085,0.0461,0.0,,0.003,0.0009,0.0,0.0,0.0,0.0,0.041,0.0184,4.51,,,,,,
2007-10-22 00:00:00,WW_52,5.2,16.1,7.71,4.753,0.09,1.23,0.72,169.72,684.0,27.0,4.0,19.3,226.0,126.1,3.8,5.3,0.0,0.008,0.0021,,<6.05,13.26,760.0,,1.4,0.0,0.0,0.0357,0.0247,0.372,0.341,0.0,0.0,88.66,70.06,0.0017,0.0,0.0,0.003,0.0,1.09,0.057,0.008,0.0,35.67,29.617,0.1428,0.1006,0.0,,0.002,0.0,0.0,0.0,0.0,0.0,0.028,0.0132,2.2,,,,,,
2007-10-22 00:00:00,WW_59,5.4,17.3,7.33,5.096,0.17,1.21,1.76,81.93,422.0,37.0,5.0,34.3,133.0,96.9,0.44,4.1,0.0,0.003,0.0009,0.0,,,2200.0,,4.3,0.0,0.0,0.0253,0.0136,0.179,0.171,0.0,0.0,53.38,44.44,0.0037,0.0,0.0,0.005,0.0,1.46,0.021,0.011,0.0,18.16,15.429,0.0704,0.0399,0.0,,0.003,0.0007,0.0,0.0,0.0,0.0,0.055,0.0162,,,,,,,
2007-10-22 00:00:00,WW_43,6.5,17.1,7.6,4.695,0.12,1.1,1.86,153.74,500.0,15.0,0.0,10.4,119.0,87.2,0.46,3.9,0.0,0.0,0.0012,0.0,,,40.0,,4.0,0.0,0.0,0.0212,0.0151,0.169,0.162,0.0,0.0,48.01,41.09,0.0017,0.0,0.0,0.003,0.0,0.62,0.021,0.006,0.0,17.14,15.179,0.0375,0.0218,0.0,,0.003,0.0007,0.0,0.0,0.0,0.0,0.03,0.0137,,,,,,,
2007-10-22 00:00:00,WW_92,4.9,21.3,6.45,4.792,1.14,2.3,1.06,80.62,410.0,7.0,0.0,7.03,132.0,100.4,0.57,4.1,0.0,0.003,0.0013,0.0,,,330.0,,1.5,0.0,0.0,0.0166,0.0135,0.225,0.218,0.0,0.0,48.29,41.52,0.0017,0.0005,0.0,0.003,0.0,0.25,0.015,0.005,0.0,17.03,15.375,0.0329,0.0209,0.0,,0.004,0.0024,0.0,0.0,0.0,0.0,0.03,0.0191,,,,,,,
2007-10-29 00:00:00,WW_92,5.2,17.6,7.34,5.726,0.77,2.13,1.04,182.8,490.0,12.0,0.0,8.29,135.0,112.9,0.69,4.3,0.0,0.003,0.0012,0.0,,,670.0,,1.9,0.0,0.0,0.0165,0.0146,0.251,0.281,0.0,0.0,49.46,51.55,0.0022,0.0012,0.0,0.002,0.0,0.33,0.021,0.0,0.0,17.49,18.278,0.0392,0.035,0.0,,0.005,0.0037,0.0,0.0,0.0,0.0,0.033,0.0237,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDL,,1.0,,,0.02,0.02,0.04,0.05,0.4,12.0,3.0,,0.2,1.0,0.3,0.04,0.3,3.0,0.003,0.0004,3.0,,,,,,0.02,0.01,0.0006,0.0002,0.009,0.002,0.002,0.0004,0.06,0.02,0.0005,0.0005,2.0,0.002,0.002,0.02,0.004,0.003,0.004,0.07,0.004,0.0006,0.0002,0.05,0.05,0.002,0.0004,0.02,0.02,0.0006,0.0006,0.003,0.002,0.2,2(RL),2(RL),2(RL),2(RL),2(RL),3(RL)
