collect(date),sampling(point),do(mg/l),temp(deg_c),ph(),no2+no3(mg/l),nh3_n(mg/l),tkn(mg/l),tot_p(mg/l),so4(mg/l),tds(mg/l),ss(mg/l),vss(mg/l),turb(ntu),alk(mg/l),cl(mg/l),f(mg/l),toc(mg/l),phenol(ug/l),cn(mg/l),cn_wad(mg/l),fog(mg/l),radiochem(alpha),radiochem(beta),fec_col(cts/100ml),e_coli(cts/100ml),chloroph(yll_a),as_tot(mg/l),as_sol(mg/l),ba_tot(mg/l),ba_sol(mg/l),b_tot(mg/l),b_sol(mg/l),cd_tot(mg/l),cd_sol(mg/l),ca_tot(mg/l),ca_sol(mg/l),cr_tot(mg/l),cr_sol(mg/l),cr6(ug/l),cu_tot(mg/l),cu_sol(mg/l),fe_tot(mg/l),fe_sol(mg/l),pb_tot(mg/l),pb_sol(mg/l),mg_tot(mg/l),mg_sol(mg/l),mn_tot(mg/l),mn_sol(mg/l),hg_tot(ug/l),hg_sol(ug/l),ni_tot(mg/l),ni_sol(mg/l),se_tot(mg/l),se_sol(mg/l),ag_tot(mg/l),ag_sol(mg/l),zn_tot(mg/l),zn_sol(mg/l),benzene(ug/l),ethylbenzene(ug/l),toluene(ug/l),xylenes(total)(ug/l),o_xylene(ug/l),m__and/or_p_xylenes(ug/l)
2005-10-24 00:00:00,ww_50,9.1,10.6,7.86,0.059,0.0,0.65,0.0,26.45,216.0,5.0,4.0,4.34,85.0,56.5,0.26,5.5,4.0,0.0,0.0,,<2.93,<3.78,180.0,160.0,2.8,0.003,0.0,0.0241,0.0201,0.098,0.102,0.0,0.0,19.78,18.54,0.0,0.0011,0.0,0.01,0.0,0.181,0.01,0.006,0.0,12.42,11.868,0.0558,0.0154,0.06,,0.0,0.0,0.009,0.009,0.0,0.0,0.016,0.006,,,,,,
2005-10-24 00:00:00,ww_86,5.8,10.2,7.83,1.644,2.45,11.05,0.68,80.0,326.0,45.0,29.0,28.0,98.0,53.2,0.35,14.3,26.0,0.003,0.0005,6.9,,,270000.0,320000.0,57.6,0.0,0.0,0.033,0.0107,0.091,0.094,0.0,0.0,32.13,28.78,0.006,0.001,0.0,0.033,0.0,1.425,0.105,0.028,0.0,18.22,17.05,0.0864,0.0599,0.15,0.05,0.004,0.002,0.005,0.011,0.0,0.0,0.149,0.0223,,,,,,
2005-10-24 00:00:00,ww_55,7.3,12.8,7.76,0.323,0.08,0.46,0.0,29.27,230.0,5.0,0.0,4.32,107.0,27.4,0.15,2.0,7.0,0.0,0.0005,,<2.92,<3.77,180.0,190.0,2.2,0.0,0.0,0.0241,0.0211,0.032,0.034,0.0,0.0003,33.42,32.78,0.0,0.0009,0.0,0.01,0.0,0.277,0.004,0.007,0.0031,12.08,11.667,0.0278,0.0119,0.0,,0.0,0.0,0.001,0.0,0.0,0.0,0.022,0.0108,,,,,,
2005-10-24 00:00:00,ww_56,8.7,12.7,7.08,0.462,0.04,0.63,0.33,39.05,254.0,27.0,8.0,23.3,112.0,33.2,0.22,2.4,3.0,0.0,0.0004,0.0,<3.07,5.37,170.0,200.0,15.2,0.0,0.0,0.027,0.0236,0.043,0.047,0.0,0.0,37.82,37.62,0.0,0.0,0.0,0.01,0.0,0.796,0.004,0.008,0.0027,14.03,13.727,0.0411,0.0086,0.0,,0.002,0.0,0.01,0.004,0.0,0.0,0.019,0.0066,,,,,,
2005-10-24 00:00:00,ww_76,6.6,15.9,6.24,7.589,0.4,1.69,3.32,89.68,504.0,9.0,0.0,9.08,139.0,108.1,0.76,5.1,15.0,0.003,0.0007,0.0,<3.97,11.71,13000.0,11000.0,2.3,0.0,0.0,0.0155,0.0116,0.2,0.2,0.0,0.0,51.4,45.91,0.0,0.0031,2.0,0.01,0.0,0.304,0.035,0.009,0.0018,18.27,16.499,0.0293,0.0204,0.0,,0.011,0.012,0.003,0.0,0.0,0.0,0.043,0.0395,,,,,,
2005-10-24 00:00:00,ww_57,7.1,10.5,6.47,5.136,0.35,1.52,1.59,298.89,750.0,209.0,29.0,150.0,105.0,106.9,1.34,6.9,21.0,0.004,0.0013,,<5.18,16.19,66000.0,,6.2,0.0,0.0,0.0484,0.0143,0.201,0.186,0.0,0.0,52.98,40.36,0.01,0.0013,0.0,0.025,0.0,4.588,0.044,0.024,0.0016,22.42,16.441,0.2128,0.0851,0.11,0.0,0.009,0.0,0.0,0.008,0.0,0.0,0.151,0.0312,,,,,,
2005-10-24 00:00:00,ww_58,5.4,14.9,6.44,7.118,0.37,1.6,3.0,157.85,612.0,22.0,3.0,19.6,138.0,110.6,1.0,5.6,16.0,0.008,0.0046,2.7,,,33000.0,,2.9,0.0,0.0,0.0206,0.0147,0.206,0.204,0.0,0.0,53.38,52.4,0.0,0.0007,2.0,0.015,0.0,0.669,0.036,0.009,0.0028,19.5,19.088,0.0479,0.0325,0.07,,0.004,0.002,0.0,0.004,0.0,0.0,0.06,0.03,,,,,,
2005-10-24 00:00:00,ww_54,7.2,15.0,7.0,8.563,0.24,1.51,2.65,696.45,1508.0,14.0,6.0,7.16,110.0,186.5,0.71,6.7,20.0,0.003,0.0012,,<9.57,11.14,9800.0,,1.5,0.0,0.0,0.0212,0.0169,0.294,0.295,0.0,0.0,53.43,45.68,0.0,0.0009,4.0,0.011,0.0,0.355,0.071,0.006,0.0025,25.78,22.834,0.1624,0.0564,0.0,,0.002,0.0,0.005,0.004,0.0,0.0,0.049,0.0388,,,,,,
2005-10-24 00:00:00,ww_97,7.6,11.4,7.1,12.1,0.16,1.48,2.96,771.88,1770.0,111.0,14.0,62.0,123.0,175.2,0.68,6.1,15.0,0.003,0.0005,,<11.89,12.93,3900.0,,3.0,0.0,0.0,0.0406,0.0244,0.269,0.273,0.0,0.0,66.91,55.9,0.0,0.0013,0.0,0.016,0.0,1.756,0.06,0.01,0.0,28.5,24.331,0.0757,0.0315,0.07,,0.005,0.0,0.003,0.005,0.0,0.0,0.061,0.0376,,,,,,
2005-10-24 00:00:00,ww_52,8.8,8.7,7.6,1.65,0.23,0.93,0.31,28.97,182.0,98.0,10.0,89.4,47.0,26.8,0.76,5.9,26.0,0.0,0.0004,,<3.89,5.35,24000.0,,3.9,0.0,0.0,0.0228,0.0086,0.059,0.062,0.0,0.0,21.28,16.55,0.004,0.0009,0.0,0.015,0.0,2.701,0.123,0.009,0.0,8.11,5.66,0.0975,0.0355,0.07,,0.005,0.0,0.003,0.0,0.0,0.0,0.045,0.0108,,,,,,
2005-10-24 00:00:00,ww_59,5.8,14.0,7.0,6.769,0.41,1.52,3.28,145.19,614.0,44.0,9.0,26.4,137.0,107.2,0.88,5.0,13.0,0.003,0.0008,0.0,,,1700.0,,4.5,0.0,0.0,0.0228,0.0129,0.189,0.194,0.0,0.0,52.12,43.23,0.0,0.0008,0.0,0.012,0.0,0.839,0.022,0.011,0.0019,18.54,15.626,0.0418,0.0221,0.0,,0.004,0.003,0.0,0.0,0.0,0.0,0.047,0.0249,,,,,,
2005-10-24 00:00:00,ww_43,6.9,13.4,7.2,5.152,0.17,1.07,2.37,107.62,494.0,27.0,3.0,21.2,138.0,91.4,0.71,4.0,11.0,0.0,0.0009,0.0,,,9.0,,3.4,0.0,0.0,0.0205,0.0133,0.163,0.164,0.0,0.0,49.79,44.61,0.0,0.001,0.0,0.01,0.0,0.618,0.014,0.01,0.0031,17.92,16.251,0.0343,0.0214,0.07,,0.003,0.003,0.008,0.01,0.0,0.0,0.039,0.0231,,,,,,
2005-10-24 00:00:00,ww_92,4.0,18.3,6.7,6.894,0.15,1.25,1.51,79.31,462.0,19.0,5.0,11.3,119.0,90.1,0.79,4.2,10.0,0.003,0.0012,0.0,,,760.0,,1.7,0.0,0.0,0.0183,0.0123,0.229,0.232,0.0,0.0004,46.18,45.73,0.004,0.0007,3.0,0.014,0.0,0.439,0.016,0.009,0.0038,16.75,16.39,0.0404,0.0269,0.07,,0.006,0.004,0.006,0.0,0.0,0.0,0.05,0.0257,,,,,,
2005-10-31 00:00:00,ww_92,6.3,18.4,7.56,6.898,0.2,1.57,1.23,82.99,472.0,8.0,6.0,5.91,113.0,102.9,0.77,4.5,13.0,0.004,0.0016,3.4,,,1400.0,,1.1,0.0,0.0,0.0161,0.0128,0.255,0.248,0.0,0.0003,46.51,43.66,0.0,0.0012,2.0,0.013,0.0,0.197,0.019,0.005,0.0039,16.42,15.629,0.022,0.018,0.0,,0.005,0.005,0.01,0.013,0.0,0.0,0.032,0.0233,,,,,,
