collect(date),sampling(point),do(mg/l),temp(deg_c),ph(),no2+no3(mg/l),nh3_n(mg/l),tkn(mg/l),tot_p(mg/l),so4(mg/l),tds(mg/l),ss(mg/l),vss(mg/l),turb(ntu),alk(mg/l),cl(mg/l),f(mg/l),toc(mg/l),phenol(ug/l),cn(mg/l),cn_wad(mg/l),fog(mg/l),radiochem(alpha),radiochem(beta),fec_col(cts/100ml),e_coli(cts/100ml),chloroph(yll_a),as_tot(mg/l),as_sol(mg/l),ba_tot(mg/l),ba_sol(mg/l),b_tot(mg/l),b_sol(mg/l),cd_tot(mg/l),cd_sol(mg/l),ca_tot(mg/l),ca_sol(mg/l),cr_tot(mg/l),cr_sol(mg/l),cr6(ug/l),cu_tot(mg/l),cu_sol(mg/l),fe_tot(mg/l),fe_sol(mg/l),pb_tot(mg/l),pb_sol(mg/l),mg_tot(mg/l),mg_sol(mg/l),mn_tot(mg/l),mn_sol(mg/l),hg_tot(ug/l),hg_sol(ug/l),ni_tot(mg/l),ni_sol(mg/l),se_tot(mg/l),se_sol(mg/l),ag_tot(mg/l),ag_sol(mg/l),zn_tot(mg/l),zn_sol(mg/l),benzene(ug/l),ethylbenzene(ug/l),toluene(ug/l),xylenes(total)(ug/l),o_xylene(ug/l),m__and/or_p_xylenes(ug/l)
2005-08-22 00:00:00,ww_86,2.4,22.7,6.39,0.937,1.47,2.56,0.43,143.04,574.0,6.0,0.0,7.32,175.0,113.9,0.88,6.1,8.0,0.002,0.0012,0.0,,,680.0,,28.6,0.0,0.0,0.0265,0.0148,0.235,0.208,0.0024,0.0009,55.52,52.77,0.0,0.0,2.0,0.022,0.0,1.138,0.032,0.019,0.0044,37.34,35.71,0.0745,0.0616,0.0,,0.003,0.002,0.003,0.0,0.0,0.0,0.068,0.0097,,,,,,
2005-08-22 00:00:00,ww_55,8.7,24.2,7.02,0.238,0.06,1.09,0.0,30.26,188.0,0.0,0.0,2.6,103.0,27.3,0.12,0.0,7.0,0.0,0.0003,,<2.70,<3.95,<10,9.0,6.1,0.0,0.0,0.0229,0.022,0.036,0.037,0.0005,0.0007,34.66,31.95,0.0,0.0,2.0,0.014,0.0,0.088,0.004,0.007,0.0028,12.89,11.113,0.0175,0.0071,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0035,,,,,,
2005-08-22 00:00:00,ww_56,7.6,24.6,7.3,0.23,0.04,0.45,0.03,34.44,206.0,4.0,0.0,22.4,105.0,32.6,0.16,2.0,0.0,0.0,0.0006,0.0,<2.80,<3.98,40.0,,25.4,0.0,0.0,0.0277,0.0249,0.041,0.049,0.0005,0.0007,36.24,33.03,0.0,0.0,2.0,0.01,0.0,0.474,0.0,0.013,0.0026,14.0,11.945,0.0269,0.0011,0.0,,0.002,0.0,0.0,0.002,0.0,0.0,0.018,0.0019,,,,,,
2005-08-22 00:00:00,ww_76,6.8,24.1,7.2,2.673,0.1,1.14,1.43,55.75,198.0,10.0,0.0,9.85,123.0,69.2,0.45,4.1,9.0,0.002,0.0013,0.0,<3.19,4.44,1300.0,,18.4,0.0,0.0,0.0197,0.0186,0.153,0.128,0.0009,0.0003,44.73,43.9,0.0,0.0008,2.0,0.012,0.0,0.266,0.029,0.006,0.0053,16.05,14.665,0.0655,0.0592,0.0,,0.002,0.002,0.009,0.002,0.0,0.0,0.03,0.013,,,,,,
2005-08-22 00:00:00,ww_57,4.5,26.1,7.6,1.507,0.19,1.29,0.73,95.23,400.0,4.0,0.0,70.5,114.0,75.6,0.55,7.1,12.0,0.002,0.0009,,4.85,7.14,1100.0,1300.0,8.6,0.0,0.0,0.0338,0.0211,0.135,0.131,0.0014,0.0019,43.38,39.26,0.004,0.0008,2.0,0.021,0.0,2.657,0.143,0.014,0.004,17.59,15.406,0.1201,0.0682,0.0,,0.004,0.002,0.002,0.0,0.0,0.0,0.057,0.01,,,,,,
2005-08-22 00:00:00,ww_58,6.6,24.3,7.4,2.475,0.07,1.05,1.39,57.98,350.0,18.0,0.0,15.8,119.0,68.4,0.44,4.4,4.0,0.002,0.0014,0.0,,,1100.0,,28.7,0.0,0.0,0.0227,0.0175,0.142,0.129,0.0013,0.0015,45.39,41.18,0.0,0.0,3.0,0.013,0.0,0.548,0.016,0.013,0.003,16.59,14.611,0.0789,0.0374,0.0,,0.002,0.0,0.0,0.004,0.0,0.0,0.098,0.0365,,,,,,
2005-08-22 00:00:00,ww_54,2.7,24.1,7.05,7.371,0.22,1.53,1.84,630.78,1388.0,3.0,0.0,20.3,147.0,110.2,0.61,5.9,4.0,0.003,0.0017,,<10.20,<8.39,3400.0,4900.0,5.4,0.0,0.0,0.0284,0.0257,0.301,0.298,0.0019,0.0012,63.84,59.46,0.0,0.0011,2.0,0.009,0.0,0.745,0.06,0.009,0.006,25.14,26.135,0.0417,0.0286,0.0,,0.0,0.0,0.0,0.003,0.0,0.0,0.042,0.0264,,,,,,
2005-08-22 00:00:00,ww_97,6.5,22.5,7.19,3.032,0.15,1.39,1.05,287.98,798.0,81.0,9.0,60.7,139.0,105.2,0.42,6.2,2.0,0.0,0.001,,<4.67,11.7,1500.0,1400.0,14.3,0.0,0.0,0.0406,0.0278,0.217,0.179,0.0019,0.0012,56.83,51.9,0.0,0.0008,3.0,0.013,0.0,2.761,0.081,0.012,0.0016,22.46,20.618,0.0969,0.0299,0.0,,0.004,0.0,0.0,0.0,0.0,0.0,0.045,0.0124,,,,,,
2005-08-22 00:00:00,ww_52,4.8,24.8,7.35,1.989,0.24,1.63,0.61,76.77,438.0,32.0,0.0,40.3,133.0,66.1,1.92,9.1,12.0,0.003,0.0011,,<3.53,8.1,1400.0,1100.0,13.5,0.0,0.0,0.0327,0.025,0.173,0.166,0.0009,0.0015,54.58,49.46,0.0,0.0,2.0,0.012,0.0,1.745,0.173,0.008,0.0037,22.43,20.072,0.0948,0.0604,0.0,,0.003,0.0,0.007,0.014,0.0,0.0,0.029,0.0046,,,,,,
2005-08-22 00:00:00,ww_59,6.6,24.4,7.25,2.154,0.15,2.11,1.22,70.47,368.0,6.0,0.0,14.3,103.0,65.7,0.4,4.6,6.0,0.002,0.0012,0.0,,,530.0,400.0,17.3,0.0,0.0,0.0191,0.0162,0.132,0.12,0.001,0.0013,39.07,36.57,0.0,0.0,3.0,0.012,0.0,0.58,0.036,0.007,0.0023,14.22,12.817,0.0287,0.0103,0.0,,0.002,0.0,0.0,0.005,0.0,0.0,0.031,0.01,,,,,,
2005-08-22 00:00:00,ww_43,7.3,25.8,7.36,3.368,0.07,1.07,2.08,84.11,404.0,9.0,4.0,8.49,123.0,79.7,0.53,4.2,4.0,0.0,0.0013,0.0,,,40.0,50.0,29.0,0.0,0.0,0.0209,0.0177,0.149,0.135,0.001,0.0016,49.28,45.25,0.0,0.0,2.0,0.01,0.0,0.339,0.0,0.01,0.0043,17.84,16.194,0.026,0.0086,0.0,,0.002,0.0,0.0,0.0,0.0,0.0,0.038,0.0123,,,,,,
2005-08-22 00:00:00,ww_92,4.9,28.2,7.28,3.38,0.62,1.43,1.23,55.36,384.0,10.0,0.0,7.9,114.0,75.3,0.54,3.8,10.0,0.002,0.0013,3.8,,,1200.0,,11.3,0.0,0.0,0.0181,0.0141,0.157,0.141,0.0011,0.0016,44.43,41.44,0.0,0.0008,3.0,0.015,0.0,0.314,0.008,0.01,0.0042,16.11,14.302,0.0296,0.0173,0.0,,0.003,0.003,0.005,0.004,0.0,0.0003,0.04,0.0125,,,,,,
2005-08-29 00:00:00,ww_92,5.1,31.7,6.13,2.863,0.22,1.03,1.2,59.58,420.0,10.0,0.0,7.03,121.0,81.9,0.58,3.7,7.0,0.002,0.0008,0.0,,,100.0,,11.1,0.0,0.0,0.0185,0.0119,0.209,0.21,0.0012,0.0008,45.95,33.89,0.0,0.0,0.0,0.01,0.0,0.213,0.01,0.006,0.0,16.33,12.181,0.019,0.0066,0.0,,0.005,0.004,0.012,0.008,0.0,0.0,0.024,0.0098,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
