collect(date),sampling(point),do(mg/l),temp(deg_c),ph(),no2+no3(mg/l),nh3_n(mg/l),tkn(mg/l),tot_p(mg/l),so4(mg/l),tds(mg/l),ss(mg/l),vss(mg/l),turb(ntu),alk(mg/l),cl(mg/l),f(mg/l),toc(mg/l),phenol(ug/l),cn(mg/l),cn_wad(mg/l),fog(mg/l),radiochem(alpha),radiochem(beta),fec_col(cts/100ml),e_coli(cts/100ml),chloroph(yll_a),as_tot(mg/l),as_sol(mg/l),ba_tot(mg/l),ba_sol(mg/l),b_tot(mg/l),b_sol(mg/l),cd_tot(mg/l),cd_sol(mg/l),ca_tot(mg/l),ca_sol(mg/l),cr_tot(mg/l),cr_sol(mg/l),cr6(ug/l),cu_tot(mg/l),cu_sol(mg/l),fe_tot(mg/l),fe_sol(mg/l),pb_tot(mg/l),pb_sol(mg/l),mg_tot(mg/l),mg_sol(mg/l),mn_tot(mg/l),mn_sol(mg/l),hg_tot(ug/l),hg_sol(ug/l),ni_tot(mg/l),ni_sol(mg/l),se_tot(mg/l),se_sol(mg/l),ag_tot(mg/l),ag_sol(mg/l),zn_tot(mg/l),zn_sol(mg/l),benzene(ug/l),ethylbenzene(ug/l),toluene(ug/l),xylenes(total)(ug/l),o_xylene(ug/l),m__and/or_p_xylenes(ug/l)
2005-11-28 00:00:00,ww_49,11.1,8.4,7.57,0.398,0.0,0.18,0.1,27.45,226.0,6.0,0.0,6.1,112.0,42.5,0.15,1.5,3.0,0.0,0.0,,<2.80,3.78,<10,,1.1,0.0,0.0,0.0218,0.0196,0.032,0.028,0.0,0.0,34.77,31.97,0.0,0.0,0.0,0.018,0.0,0.182,0.004,0.003,0.0021,11.78,11.057,0.021,0.0131,0.0,,0.0,0.0,0.0,0.008,0.0,0.0,0.026,0.0116,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-28 00:00:00,ww_50,11.7,12.8,7.46,0.05,0.04,0.74,0.11,33.36,266.0,10.0,5.0,10.0,101.0,48.7,0.28,4.9,4.0,0.0,0.0,,<3.01,4.84,20.0,,6.1,0.0,0.0,0.0288,0.0255,0.081,0.076,0.0,0.0,28.95,26.64,0.0,0.0,0.0,0.025,0.0,0.354,0.004,0.003,0.0023,13.1,12.701,0.0568,0.009,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0092,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-28 00:00:00,ww_86,4.3,12.5,7.98,0.39,1.24,8.59,4.35,35.63,254.0,311.0,123.0,129.0,78.0,73.2,0.26,11.3,63.0,0.004,0.0,6.0,,,340000.0,,206.6,0.003,0.0,0.1554,0.0079,0.045,0.065,0.0039,0.0,35.63,22.55,0.057,0.0,2.0,0.182,0.002,9.337,0.311,0.185,0.0039,12.06,7.324,0.2282,0.0916,0.85,0.0,0.011,0.0,0.0,0.005,0.0023,0.0,0.769,0.0132,0.0,0.0,2.3,0.0,0.0,0.0
2005-11-28 00:00:00,ww_55,10.8,10.2,7.88,0.473,0.09,0.48,0.12,41.5,236.0,7.0,6.0,5.57,104.0,42.9,0.19,2.6,0.0,0.0,0.0,,<2.83,<3.69,50.0,,1.0,0.0,0.0,0.0252,0.0222,0.057,0.051,0.0,0.0,34.47,32.24,0.0,0.0,0.0,0.015,0.0,0.193,0.004,0.002,0.0023,12.56,11.981,0.0281,0.0174,0.08,,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0103,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-28 00:00:00,ww_56,11.7,15.5,7.3,2.021,0.04,0.69,0.68,50.0,290.0,23.0,6.0,24.5,118.0,58.9,0.35,3.0,3.0,0.0,0.0,0.0,<3.09,6.06,70.0,,18.4,0.0,0.0,0.0236,0.0189,0.086,0.077,0.0,0.0,42.06,37.67,0.0,0.0,2.0,0.02,0.0,0.525,0.005,0.005,0.0026,14.88,13.506,0.02,0.0016,0.0,,0.002,0.0,0.008,0.0,0.0,0.0,0.03,0.009,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-28 00:00:00,ww_76,5.7,15.6,6.8,9.587,0.21,1.18,3.73,87.37,558.0,8.0,4.0,7.77,137.0,125.9,0.78,5.1,7.0,0.004,0.0,0.0,<3.89,9.84,9000.0,,2.3,0.0,0.0,0.0143,0.012,0.199,0.196,0.0,0.0,53.92,52.32,0.0,0.0008,0.0,0.022,0.0,0.206,0.049,0.008,0.0034,18.64,18.289,0.0218,0.0174,0.0,,0.006,0.002,0.0,0.0,0.0,0.0,0.114,0.0368,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-28 00:00:00,ww_57,6.2,11.1,6.6,5.178,0.5,3.24,1.48,263.11,842.0,160.0,32.0,105.0,146.0,169.6,1.1,7.8,4.0,0.004,0.0,,<5.68,13.29,68000.0,53000.0,10.1,0.0,0.0,0.0554,0.0237,0.198,0.187,0.0004,0.0,67.97,56.63,0.008,0.0007,2.0,0.034,0.002,3.812,0.094,0.022,0.0038,28.28,23.61,0.2024,0.0796,0.15,0.0,0.007,0.002,0.0,0.0,0.0,0.0,0.139,0.0278,0.0,0.0,2.2,0.0,0.0,0.0
2005-11-28 00:00:00,ww_58,7.8,14.8,6.9,9.646,0.22,1.09,3.51,107.12,536.0,6.0,5.0,7.07,141.0,127.1,0.82,5.0,3.0,0.004,0.0,0.0,,,5200.0,5500.0,3.1,0.0,0.0,0.0162,0.0122,0.198,0.197,0.0,0.0,55.2,51.49,0.0,0.0007,0.0,0.075,0.0,0.317,0.042,0.0,0.0034,19.24,18.372,0.0301,0.0171,0.0,,0.002,0.002,0.0,0.011,0.0,0.0,0.078,0.0354,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-28 00:00:00,ww_54,7.7,13.1,6.6,3.817,0.2,3.24,1.05,231.78,762.0,199.0,36.0,69.7,73.0,214.1,0.31,7.4,31.0,0.0,0.0,,5.45,13.53,48000.0,36000.0,15.7,0.0,0.0,0.037,0.0181,0.142,0.148,0.0,0.0,46.74,37.98,0.007,0.0009,2.0,0.035,0.0,3.629,0.156,0.02,0.0026,26.48,22.188,0.1266,0.0498,0.09,,0.005,0.0,0.0,0.002,0.0,0.0,0.127,0.0227,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-28 00:00:00,ww_97,7.8,11.8,7.0,7.862,0.46,1.74,1.36,479.54,1170.0,217.0,25.0,192.0,140.0,209.0,0.47,6.0,16.0,0.003,0.0,,<5.81,23.74,2000.0,2100.0,7.9,0.0,0.0,0.0556,0.0311,0.224,0.226,0.0,0.0,87.52,73.75,0.006,0.0012,0.0,0.025,0.0,4.352,0.049,0.009,0.0,46.22,41.078,0.1161,0.0374,0.06,,0.014,0.008,0.011,0.0,0.0,0.0,0.067,0.0187,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-28 00:00:00,ww_52,6.4,12.7,7.1,3.851,0.37,2.31,0.73,65.08,356.0,114.0,17.0,77.7,106.0,89.8,1.2,9.7,29.0,0.005,0.0,,<3.56,14.94,48000.0,48000.0,4.4,0.0,0.0,0.0403,0.0172,0.122,0.119,0.0,0.0,43.28,39.18,0.006,0.0014,0.0,0.028,0.002,2.919,0.12,0.013,0.0039,16.44,14.604,0.1131,0.0543,0.11,0.0,0.004,0.0,0.0,0.007,0.0,0.0,0.077,0.0185,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-28 00:00:00,ww_59,3.4,11.5,7.1,8.867,0.38,1.49,3.52,128.52,598.0,20.0,6.0,12.1,144.0,124.4,0.83,5.2,10.0,0.004,0.0005,3.9,,,1600.0,2100.0,2.8,0.0,0.0,0.018,0.0144,0.203,0.199,0.0,0.0,58.06,57.44,0.0,0.0,0.0,0.023,0.0,0.435,0.048,0.004,0.0028,21.71,21.667,0.0306,0.0225,0.07,,0.003,0.002,0.006,0.0,0.0,0.0,0.048,0.0279,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-28 00:00:00,ww_43,8.6,9.6,7.2,8.85,0.18,1.11,3.39,130.73,640.0,14.0,0.0,12.7,153.0,132.7,0.9,4.9,7.0,0.003,0.0006,3.3,,,50.0,40.0,1.6,0.0,0.0,0.0176,0.0124,0.211,0.204,0.0,0.0,61.64,57.45,0.0,0.0,2.0,0.018,0.002,0.545,0.018,0.008,0.0035,21.81,20.955,0.0366,0.0283,0.0,,0.003,0.002,0.0,0.0,0.0,0.0,0.053,0.0313,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-28 00:00:00,ww_92,7.0,14.7,6.7,8.474,0.3,1.33,1.79,91.8,538.0,10.0,0.0,8.05,126.0,118.6,1.0,5.1,4.0,0.005,0.0007,0.0,,,890.0,,2.3,0.0,0.0,0.0167,0.011,0.194,0.194,0.0,0.0,49.76,48.0,0.004,0.001,2.0,0.019,0.002,0.456,0.03,0.009,0.0044,17.77,17.437,0.0271,0.0187,0.0,,0.007,0.006,0.0,0.0,0.0,0.0,0.057,0.0323,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
