collect(date),sampling(point),do(mg/l),temp(deg_c),ph(),no2+no3(mg/l),nh3_n(mg/l),tkn(mg/l),tot_p(mg/l),so4(mg/l),tds(mg/l),ss(mg/l),vss(mg/l),turb(ntu),alk(mg/l),cl(mg/l),f(mg/l),toc(mg/l),phenol(ug/l),cn(mg/l),cn_wad(mg/l),fog(mg/l),radiochem(alpha),radiochem(beta),fec_col(cts/100ml),e_coli(cts/100ml),chloroph(yll_a),as_tot(mg/l),as_sol(mg/l),ba_tot(mg/l),ba_sol(mg/l),b_tot(mg/l),b_sol(mg/l),cd_tot(mg/l),cd_sol(mg/l),ca_tot(mg/l),ca_sol(mg/l),cr_tot(mg/l),cr_sol(mg/l),cr6(ug/l),cu_tot(mg/l),cu_sol(mg/l),fe_tot(mg/l),fe_sol(mg/l),pb_tot(mg/l),pb_sol(mg/l),mg_tot(mg/l),mg_sol(mg/l),mn_tot(mg/l),mn_sol(mg/l),hg_tot(ug/l),hg_sol(ug/l),ni_tot(mg/l),ni_sol(mg/l),se_tot(mg/l),se_sol(mg/l),ag_tot(mg/l),ag_sol(mg/l),zn_tot(mg/l),zn_sol(mg/l),benzene(ug/l),ethylbenzene(ug/l),toluene(ug/l),xylenes(total)(ug/l),o_xylene(ug/l),m__and/or_p_xylenes(ug/l)
2005-09-26 00:00:00,ww_55,7.7,23.4,7.8,0.284,0.09,0.48,0.0,24.63,154.0,12.0,11.0,3.12,104.0,24.9,0.0,1.6,0.0,0.0,0.0,,<2.61,5.2,30.0,,2.1,0.0,0.0,0.0239,0.0216,0.042,0.035,0.0,0.0,36.04,34.49,0.0,0.0,2.0,0.011,0.0,0.167,0.004,0.0,0.0,12.13,11.769,0.0186,0.0081,0.0,,0.0,0.0,0.017,0.0,0.0,0.0,0.022,0.0072,0.0,0.0,0.0,0.0,0.0,
2005-09-26 00:00:00,ww_56,7.0,21.7,5.71,0.287,0.09,0.31,0.08,29.79,172.0,44.0,10.0,23.8,105.0,26.7,0.26,1.7,4.0,0.0,0.0,0.0,<2.66,4.61,20.0,,6.6,0.0,0.0,0.0276,0.0235,0.039,0.034,0.0,0.0,36.82,35.36,0.0,0.0,0.0,0.012,0.0,0.665,0.007,0.0,0.0,12.49,12.118,0.0289,0.0262,0.0,,0.002,0.002,0.009,0.0,0.0,0.0,0.021,0.0073,0.0,0.0,0.0,0.0,0.0,
2005-09-26 00:00:00,ww_76,6.5,22.1,5.5,3.335,0.13,0.67,1.61,51.64,270.0,17.0,4.0,13.9,118.0,59.9,0.43,3.3,6.0,0.0,0.0,0.0,<3.02,6.29,3400.0,,5.9,0.0,0.0,0.0235,0.0178,0.119,0.117,0.0,0.0,44.25,42.87,0.0,0.0,0.0,0.012,0.0,0.523,0.019,0.0,0.0,14.81,14.521,0.0538,0.0429,0.0,,0.003,0.002,0.013,0.005,0.0,0.0,0.037,0.018,0.0,0.0,0.0,0.0,0.0,
2005-09-26 00:00:00,ww_57,3.8,23.6,5.52,5.326,0.36,1.45,1.46,316.61,778.0,53.0,15.0,38.7,123.0,123.6,1.8,6.4,15.0,0.003,0.0006,,<4.70,12.64,32000.0,,4.2,0.0,0.0,0.0335,0.0246,0.251,0.249,0.0,0.0,55.57,52.52,0.0,0.0,0.0,0.017,0.0,1.3,0.037,0.002,0.0,22.33,21.374,0.0909,0.0644,0.16,0.0,0.005,0.003,0.014,0.011,0.0,0.0,0.066,0.0333,0.0,0.0,0.0,0.0,0.0,
2005-09-26 00:00:00,ww_58,6.5,19.2,5.0,4.851,0.15,0.93,2.57,72.38,376.0,10.0,0.0,13.6,127.0,77.6,0.68,3.8,11.0,0.002,0.0005,0.0,,,6900.0,,4.1,0.0,0.0,0.019,0.0155,0.164,0.165,0.0,0.0,49.18,48.87,0.0,0.0,0.0,0.012,0.0,0.401,0.027,0.002,0.0,16.43,16.478,0.0305,0.0249,0.0,,0.003,0.002,0.011,0.012,0.0,0.0003,0.04,0.0233,0.0,0.0,0.0,0.0,0.0,
2005-09-26 00:00:00,ww_97,5.2,21.6,7.07,6.79,0.18,1.38,2.18,530.16,1118.0,66.0,4.0,54.3,116.0,117.9,0.62,6.5,12.0,0.002,0.0007,,<4.71,8.28,8500.0,,4.8,0.0,0.0,0.0322,0.0226,0.267,0.245,0.0,0.0,55.73,55.07,0.004,0.0007,0.0,0.016,0.0,1.783,0.057,0.005,0.0,22.82,22.645,0.0776,0.052,0.0,,0.006,0.003,0.009,0.011,0.0,0.0,0.048,0.0214,0.0,0.0,0.0,0.0,0.0,
2005-09-26 00:00:00,ww_52,3.0,20.4,7.01,5.166,0.36,1.89,0.86,110.52,576.0,27.0,16.0,11.0,150.0,142.0,4.67,7.5,8.0,0.01,0.0011,,<4.19,8.29,3400.0,,2.3,0.0,0.0,0.0292,0.0256,0.254,0.233,0.0,0.0,65.52,66.08,0.0,0.0,2.0,0.015,0.0,0.624,0.067,0.0,0.0,23.93,24.587,0.0699,0.0601,0.07,,0.003,0.0,0.008,0.008,0.0,0.0,0.028,0.0161,0.0,0.0,0.0,0.0,0.0,
2005-09-26 00:00:00,ww_59,6.3,22.0,7.3,3.113,0.16,0.57,1.48,73.4,340.0,16.0,3.0,16.2,123.0,66.1,0.57,3.2,9.0,0.0,0.0,0.0,,,830.0,,5.7,0.0,0.0,0.0228,0.0181,0.121,0.117,0.0,0.0,46.58,44.26,0.0,0.0,0.0,0.014,0.0,0.547,0.017,0.0,0.0,15.99,15.313,0.0334,0.0193,0.0,,0.003,0.002,0.012,0.013,0.0,0.0,0.027,0.0124,0.0,0.0,0.0,0.0,0.0,
2005-09-26 00:00:00,ww_43,5.7,22.4,7.57,2.53,0.17,0.6,1.15,61.2,342.0,16.0,3.0,12.2,121.0,62.8,0.46,3.2,5.0,0.0,0.0,0.0,,,70.0,,6.0,0.0,0.0,0.0246,0.0181,0.114,0.112,0.0,0.0,44.61,43.41,0.0,0.0,0.0,0.015,0.0,0.412,0.01,0.006,0.0,15.35,15.062,0.03,0.0143,0.0,,0.004,0.002,0.01,0.007,0.0,0.0,0.042,0.0137,0.0,0.0,0.0,0.0,0.0,
2005-09-26 00:00:00,ww_92,4.9,26.0,7.5,4.621,0.19,1.14,1.36,56.32,322.0,66.0,9.0,42.4,108.0,66.6,0.58,3.6,12.0,0.002,0.0004,0.0,,,350.0,,4.5,0.0,0.0,0.0401,0.0149,0.182,0.151,0.0011,0.0,45.49,43.2,0.016,0.0,0.0,0.034,0.0,1.858,0.019,0.017,0.0,16.11,14.89,0.0474,0.0191,0.0,,0.008,0.003,0.012,0.004,0.0,0.0003,0.104,0.0154,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
