collect(date),sampling(point),do(mg/l),temp(deg_c),ph(),no2+no3(mg/l),nh3_n(mg/l),tkn(mg/l),tot_p(mg/l),so4(mg/l),tds(mg/l),ss(mg/l),vss(mg/l),turb(ntu),alk(mg/l),cl(mg/l),f(mg/l),toc(mg/l),phenol(ug/l),cn(mg/l),cn_wad(mg/l),fog(mg/l),radiochem(alpha),radiochem(beta),fec_col(cts/100ml),e_coli(cts/100ml),chloroph(yll_a),as_tot(mg/l),as_sol(mg/l),ba_tot(mg/l),ba_sol(mg/l),b_tot(mg/l),b_sol(mg/l),cd_tot(mg/l),cd_sol(mg/l),ca_tot(mg/l),ca_sol(mg/l),cr_tot(mg/l),cr_sol(mg/l),cr6(ug/l),cu_tot(mg/l),cu_sol(mg/l),fe_tot(mg/l),fe_sol(mg/l),pb_tot(mg/l),pb_sol(mg/l),mg_tot(mg/l),mg_sol(mg/l),mn_tot(mg/l),mn_sol(mg/l),hg_tot(ug/l),hg_sol(ug/l),ni_tot(mg/l),ni_sol(mg/l),se_tot(mg/l),se_sol(mg/l),ag_tot(mg/l),ag_sol(mg/l),zn_tot(mg/l),zn_sol(mg/l),benzene(ug/l),ethylbenzene(ug/l),toluene(ug/l),xylenes(total)(ug/l),o_xylene(ug/l),m__and/or_p_xylenes(ug/l)
2005-04-25 00:00:00,ww_50,11.2,9.2,8.03,0.235,0.15,0.94,0.0,54.45,345.0,13.0,0.0,7.99,138.0,62.5,0.22,6.0,5.0,0.0,0.0003,,3.3,5.62,9.0,60.0,18.2,0.0,0.0,0.0444,0.0429,0.184,0.179,0.0005,0.0,61.91,50.15,0.0,0.0,0.0,0.017,0.0,0.179,0.008,0.005,0.0,15.52,12.982,0.0729,0.0252,0.0,,0.0,0.0,0.003,0.004,0.0,0.0,0.015,0.0015,,,,,,
2005-04-25 00:00:00,ww_86,5.2,11.4,7.54,11.078,5.08,6.98,0.39,296.57,482.0,22.0,7.0,10.3,195.0,169.9,0.67,11.0,5.0,0.005,0.0023,0.0,,,3900.0,3400.0,4.6,0.0,0.0,0.0401,0.023,0.36,0.327,0.001,0.0,85.14,81.21,0.006,0.0,0.0,0.024,0.0,1.522,0.027,0.023,0.0,77.92,77.219,0.0768,0.0545,0.06,,0.005,0.0,0.0,0.0,0.0,0.0,0.117,0.0266,,,,,,
2005-04-25 00:00:00,ww_55,9.2,11.7,7.92,1.05,0.27,0.86,0.0,100.11,262.0,7.0,0.0,5.0,128.0,149.0,0.32,6.0,5.0,0.0,0.0006,,4.02,13.26,20.0,30.0,2.9,0.0,0.0,0.0392,0.0378,0.237,0.239,0.0006,0.0,58.12,54.76,0.0,0.0,0.0,0.016,0.0,0.216,0.006,0.004,0.0,18.72,18.162,0.0212,0.0051,0.0,,0.003,0.0,0.0,0.0,0.0,0.0,0.015,0.006,,,,,,
2005-04-25 00:00:00,ww_76,7.1,12.6,7.48,4.935,0.27,1.26,1.66,113.95,296.0,15.0,4.0,8.19,177.0,175.8,0.52,8.0,10.0,0.006,0.002,0.0,<3.22,11.75,6000.0,3800.0,7.6,0.0,0.0,0.0208,0.0186,0.237,0.211,0.0008,0.0005,73.51,69.78,0.0,0.0,0.0,0.014,0.0,0.299,0.038,0.007,0.0,26.32,25.547,0.0258,0.0231,0.0,,0.003,0.0,0.004,0.003,0.0,0.0,0.05,0.0269,,,,,,
2005-04-25 00:00:00,ww_57,8.3,9.3,7.08,3.139,0.2,1.25,0.59,235.72,484.0,15.0,5.0,12.9,209.0,224.9,0.7,8.0,8.0,0.002,0.0016,,3.13,10.65,1100.0,,7.2,0.0,0.0,0.0358,0.0307,0.209,0.202,0.0005,0.0004,90.92,82.36,0.0,0.0,0.0,0.018,0.0,0.648,0.026,0.004,0.0,39.61,36.285,0.0904,0.0738,0.0,,0.007,0.004,0.0,0.004,0.0,0.0,0.027,0.0087,,,,,,
2005-04-25 00:00:00,ww_58,6.8,11.5,7.09,4.779,0.28,1.33,1.38,139.72,327.0,15.0,3.0,10.5,177.0,184.8,0.55,8.0,11.0,0.002,0.0014,0.0,,,3600.0,,6.8,0.0,0.0,0.0314,0.0203,0.226,0.23,0.0006,0.0004,75.38,71.47,0.0,0.0,0.0,0.022,0.0,0.573,0.033,0.041,0.001,28.54,27.323,0.0526,0.037,0.0,,0.004,0.002,0.0,0.002,0.0,0.0,0.095,0.024,,,,,,
2005-04-25 00:00:00,ww_54,8.5,14.3,7.5,9.471,0.17,1.21,2.19,758.05,892.0,13.0,9.0,2.59,202.0,189.0,0.51,8.0,6.0,0.003,0.0012,,<11.09,19.6,3800.0,,4.5,0.0,0.0,0.0304,0.03,0.364,0.319,0.0012,0.0007,87.47,84.06,0.0,0.0,0.0,0.017,0.0,0.174,0.05,0.007,0.0,38.12,37.175,0.0423,0.0396,0.0,,0.003,0.0,0.0,0.007,0.0,0.0,0.054,0.0452,,,,,,
2005-04-25 00:00:00,ww_97,7.9,12.2,7.57,4.393,0.14,1.03,0.99,404.46,607.0,24.0,7.0,13.3,217.0,213.3,0.38,8.0,6.0,0.004,0.0012,,4.8,10.0,600.0,,9.9,0.0,0.0,0.0372,0.0337,0.251,0.22,0.0011,0.0003,97.77,93.87,0.0,0.0,0.0,0.021,0.0,0.62,0.02,0.005,0.0,46.79,45.689,0.081,0.0675,0.0,,0.014,0.01,0.0,0.0,0.0,0.0,0.029,0.0149,,,,,,
2005-04-25 00:00:00,ww_52,8.4,11.6,7.77,4.821,0.6,1.62,0.49,140.11,376.0,24.0,6.0,12.7,226.0,175.6,2.49,11.0,14.0,0.005,0.0027,,<3.66,12.69,880.0,,7.2,0.0,0.0,0.0375,0.0317,0.226,0.205,0.0007,0.0003,92.2,88.14,0.0,0.0,0.0,0.018,0.0,1.018,0.038,0.004,0.0,37.02,36.106,0.1102,0.1004,0.0,,0.003,0.0,0.0,0.0,0.0,0.0,0.03,0.0104,,,,,,
2005-04-25 00:00:00,ww_59,6.3,12.7,7.65,4.82,0.38,1.51,1.53,142.77,336.0,15.0,3.0,12.1,154.0,187.9,0.51,8.0,11.0,0.0,0.0018,0.0,,,1500.0,,6.6,0.0,0.0,0.024,0.0206,0.205,0.207,0.0006,0.0,69.43,66.41,0.0,0.0,0.0,0.014,0.0,0.443,0.028,0.005,0.0,26.72,26.016,0.0612,0.0543,0.0,,0.004,0.0,0.0,0.0,0.0,0.0,0.036,0.0185,,,,,,
2005-04-25 00:00:00,ww_43,6.4,12.8,7.67,5.274,0.39,1.26,1.73,176.81,413.0,24.0,6.0,14.9,190.0,204.9,0.59,8.0,12.0,0.003,0.0023,2.7,,,40.0,,4.2,0.0,0.0,0.0275,0.0231,0.266,0.232,0.0007,0.0004,83.16,79.41,0.0,0.0,0.0,0.013,0.0,0.579,0.017,0.008,0.0,31.53,30.554,0.0619,0.0491,0.0,,0.005,0.002,0.007,0.003,0.0,0.0,0.048,0.028,,,,,,
2005-04-25 00:00:00,ww_92,3.9,16.4,7.1,6.33,0.81,1.84,1.1,112.87,344.0,12.0,0.0,7.54,162.0,196.3,0.74,8.0,9.0,0.003,0.0017,0.0,,,770.0,,4.4,0.0,0.0,0.0204,0.018,0.261,0.231,0.0005,0.0003,67.5,65.33,0.0,0.0007,0.0,0.021,0.0,0.286,0.031,0.005,0.0,25.49,24.968,0.0354,0.0315,0.0,,0.006,0.004,0.005,0.0,0.0,0.0,0.046,0.0305,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
